raw_status_source,comet_id,comet_name,designation,apparition_year,perihelion_date,discovery_date,raw_aerith_status,sbdb_pdes,sbdb_prefix,query_pdes,merged_fragments,is_periodic,expected,seen,event_case,status_mapping_confidence,manual_review_status,status_notes,apparition_id,apparition_id_source
AERITH,109P,109P/Swift-Tuttle,109P/1862 O1,1862,1862-08-23,,Discovered,,,109P,,True,False,True,unexpected_seen,high,False,,109P_1862,perihelion
AERITH,113P,113P/Spitaler,0113P/?,1938,1938-03-11,,Not observed,,,113P,,True,True,False,expected_not_seen,high,False,,113P_1938,perihelion
AERITH,113P,113P/Spitaler,0113P/?,1931,1931-05-21,,Not observed,,,113P,,True,True,False,expected_not_seen,high,False,,113P_1931,perihelion
AERITH,113P,113P/Spitaler,0113P/?,1924,1924-07-08,,Not observed,,,113P,,True,True,False,expected_not_seen,high,False,,113P_1924,perihelion
AERITH,113P,113P/Spitaler,0113P/?,1917,1917-08-30,,Not observed,,,113P,,True,True,False,expected_not_seen,high,False,,113P_1917,perihelion
AERITH,113P,113P/Spitaler,0113P/?,1910,1910-10-24,,Not observed,,,113P,,True,True,False,expected_not_seen,high,False,,113P_1910,perihelion
AERITH,113P,113P/Spitaler,0113P/?,1903,1903-12-15,,Not observed,,,113P,,True,True,False,expected_not_seen,high,False,,113P_1903,perihelion
AERITH,113P,113P/Spitaler,0113P/?,1897,1897-03-01,,Not observed,,,113P,,True,True,False,expected_not_seen,high,False,,113P_1897,perihelion
AERITH,113P,113P/Spitaler,113P/1890 W1,1890,1890-10-27,,Discovered,,,113P,,True,False,True,unexpected_seen,high,False,,113P_1890,perihelion
AERITH,122P,122P/de Vico,0122P/?,1922,1922-04-08,,Not observed,,,122P,,True,True,False,expected_not_seen,high,False,,122P_1922,perihelion
AERITH,139P,139P/Vaisala-Oterma,139P/1939 TN,1939,1939-12-30,,Discovered,,,139P,,True,False,True,unexpected_seen,high,False,,139P_1939,perihelion
AERITH,177P,177P/Barnard 2,177P/1889 M1,1889,1889-06-21,,Discovered,,,177P,,True,False,True,unexpected_seen,high,False,,177P_1889,perihelion
AERITH,202P,202P/Scotti,0202P/?,1936,1936-11-11,,Not observed before discovery,,,202P,,True,,False,retrospective_not_observed,high,False,,202P_1936,perihelion
AERITH,202P,202P/Scotti,P/1929 WW,1930,1930-01-08,,Appeared before discovery,,,202P,,True,,True,retrospective_pre_discovery,high,False,,202P_1930,perihelion
AERITH,205P,205P/Giacobini,0205P/?,1936,1936-03-19,,Not observed,,,205P,,True,True,False,expected_not_seen,high,False,,205P_1936,perihelion
AERITH,205P,205P/Giacobini,0205P/?,1929,1929-09-26,,Not observed,,,205P,,True,True,False,expected_not_seen,high,False,,205P_1929,perihelion
AERITH,205P,205P/Giacobini,0205P/?,1923,1923-04-15,,Not observed,,,205P,,True,True,False,expected_not_seen,high,False,,205P_1923,perihelion
AERITH,205P,205P/Giacobini,0205P/?,1916,1916-09-19,,Not observed,,,205P,,True,True,False,expected_not_seen,high,False,,205P_1916,perihelion
AERITH,205P,205P/Giacobini,0205P/?,1910,1910-02-02,,Not observed,,,205P,,True,True,False,expected_not_seen,high,False,,205P_1910,perihelion
AERITH,205P,205P/Giacobini,0205P/?,1903,1903-06-19,,Not observed,,,205P,,True,True,False,expected_not_seen,high,False,,205P_1903,perihelion
AERITH,205P,205P/Giacobini,205P/1896 R2,1896,1896-10-28,,Discovered,,,205P,,True,False,True,unexpected_seen,high,False,,205P_1896,perihelion
AERITH,206P,206P/Barnard-Boattini,0206P/?,1936,1936-12-22,,Not observed,,,206P,,True,True,False,expected_not_seen,high,False,,206P_1936,perihelion
AERITH,206P,206P/Barnard-Boattini,0206P/?,1931,1931-02-02,,Not observed,,,206P,,True,True,False,expected_not_seen,high,False,,206P_1931,perihelion
AERITH,206P,206P/Barnard-Boattini,0206P/?,1925,1925-02-28,,Not observed,,,206P,,True,True,False,expected_not_seen,high,False,,206P_1925,perihelion
AERITH,206P,206P/Barnard-Boattini,0206P/?,1918,1918-10-20,,Not observed,,,206P,,True,True,False,expected_not_seen,high,False,,206P_1918,perihelion
AERITH,206P,206P/Barnard-Boattini,0206P/?,1912,1912-05-16,,Not observed,,,206P,,True,True,False,expected_not_seen,high,False,,206P_1912,perihelion
AERITH,206P,206P/Barnard-Boattini,0206P/?,1905,1905-12-02,,Not observed,,,206P,,True,True,False,expected_not_seen,high,False,,206P_1905,perihelion
AERITH,206P,206P/Barnard-Boattini,0206P/?,1899,1899-06-07,,Not observed,,,206P,,True,True,False,expected_not_seen,high,False,,206P_1899,perihelion
AERITH,206P,206P/Barnard-Boattini,206P/1892 T1,1892,1892-12-11,,Discovered,,,206P,,True,False,True,unexpected_seen,high,False,,206P_1892,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1935,1935-05-13,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1935,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1928,1928-10-19,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1928,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1922,1922-04-02,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1922,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1915,1915-09-15,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1915,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1909,1909-03-23,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1909,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1902,1902-10-20,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1902,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1896,1896-03-31,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1896,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1889,1889-07-30,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1889,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1882,1882-11-27,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1882,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1876,1876-03-19,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1876,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1869,1869-07-09,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1869,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1862,1862-11-03,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1862,perihelion
AERITH,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1856,1856-02-29,,Not observed,,,226P,,True,True,False,expected_not_seen,high,False,,226P_1856,perihelion
AERITH,274P,274P/Tombaugh-Tenagra,0274P/?,1940,1940-01-25,,Not observed,,,274P,,True,True,False,expected_not_seen,high,False,,274P_1940,perihelion
AERITH,274P,274P/Tombaugh-Tenagra,274P/1931 AN,1931,1931-01-15,,Discovered,,,274P,,True,False,True,unexpected_seen,high,False,,274P_1931,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1940,1940-11-12,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1940,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1935,1935-08-20,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1935,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1930,1930-05-29,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1930,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1925,1925-03-05,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1925,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1919,1919-12-09,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1919,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1914,1914-09-06,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1914,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1909,1909-03-26,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1909,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1903,1903-09-30,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1903,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1898,1898-04-22,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1898,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1893,1893-01-22,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1893,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1887,1887-10-31,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1887,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1882,1882-08-10,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1882,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1877,1877-05-19,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1877,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1872,1872-02-25,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1872,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1866,1866-11-26,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1866,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1861,1861-07-21,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1861,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1856,1856-03-04,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1856,perihelion
AERITH,289P,289P/Blanpain,0289P/?,1850,1850-11-02,,Not observed,,,289P,,True,True,False,expected_not_seen,high,False,,289P_1850,perihelion
AERITH,489P,489P/Denning,0489P/?,1939,1939-09-15,,Not observed,,,489P,,True,True,False,expected_not_seen,high,False,,489P_1939,perihelion
AERITH,489P,489P/Denning,0489P/?,1931,1931-09-13,,Not observed,,,489P,,True,True,False,expected_not_seen,high,False,,489P_1931,perihelion
AERITH,489P,489P/Denning,0489P/?,1923,1923-09-30,,Not observed,,,489P,,True,True,False,expected_not_seen,high,False,,489P_1923,perihelion
AERITH,489P,489P/Denning,0489P/?,1916,1916-05-29,,Not observed,,,489P,,True,True,False,expected_not_seen,high,False,,489P_1916,perihelion
AERITH,489P,489P/Denning,0489P/?,1908,1908-12-30,,Not observed,,,489P,,True,True,False,expected_not_seen,high,False,,489P_1908,perihelion
AERITH,489P,489P/Denning,0489P/?,1901,1901-07-21,,Not observed,,,489P,,True,True,False,expected_not_seen,high,False,,489P_1901,perihelion
AERITH,489P,489P/Denning,489P/1894 F1,1894,1894-02-09,,Discovered,,,489P,,True,False,True,unexpected_seen,high,False,,489P_1894,perihelion
SBDB,C/1850 J1,C/1850 J1 (Petersen),C/1850 J1 (Petersen),1850,1850-07-24,,Discovered,1850 J1,C,1850 J1,,False,False,True,unexpected_seen,high,False,,C_1850J1_1850,perihelion
SBDB,C/1850 Q1,C/1850 Q1 (Bond),C/1850 Q1 (Bond),1850,1850-10-19,,Discovered,1850 Q1,C,1850 Q1,,False,False,True,unexpected_seen,high,False,,C_1850Q1_1850,perihelion
SBDB,C/1851 P1,C/1851 P1 (Brorsen),C/1851 P1 (Brorsen),1851,1851-08-26,,Discovered,1851 P1,C,1851 P1,,False,False,True,unexpected_seen,high,False,,C_1851P1_1851,perihelion
SBDB,C/1851 U1,C/1851 U1 (Brorsen),C/1851 U1 (Brorsen),1851,1851-10-01,,Discovered,1851 U1,C,1851 U1,,False,False,True,unexpected_seen,high,False,,C_1851U1_1851,perihelion
SBDB,C/1852 K1,C/1852 K1 (Chacornac),C/1852 K1 (Chacornac),1852,1852-04-20,,Discovered,1852 K1,C,1852 K1,,False,False,True,unexpected_seen,high,False,,C_1852K1_1852,perihelion
SBDB,C/1853 E1,C/1853 E1 (Secchi),C/1853 E1 (Secchi),1853,1853-02-24,,Discovered,1853 E1,C,1853 E1,,False,False,True,unexpected_seen,high,False,,C_1853E1_1853,perihelion
SBDB,C/1853 G1,C/1853 G1 (Schweizer),C/1853 G1 (Schweizer),1853,1853-05-10,,Discovered,1853 G1,C,1853 G1,,False,False,True,unexpected_seen,high,False,,C_1853G1_1853,perihelion
SBDB,C/1853 L1,C/1853 L1 (Klinkerfues),C/1853 L1 (Klinkerfues),1853,1853-09-02,,Discovered,1853 L1,C,1853 L1,,False,False,True,unexpected_seen,high,False,,C_1853L1_1853,perihelion
SBDB,C/1853 R1,C/1853 R1 (Bruhns),C/1853 R1 (Bruhns),1853,1853-10-17,,Discovered,1853 R1,C,1853 R1,,False,False,True,unexpected_seen,high,False,,C_1853R1_1853,perihelion
SBDB,C/1853 W1,C/1853 W1 (van Arsdale),C/1853 W1 (van Arsdale),1854,1854-01-04,,Discovered,1853 W1,C,1853 W1,,False,False,True,unexpected_seen,high,False,,C_1853W1_1854,perihelion
SBDB,C/1854 F1,C/1854 F1 (Great comet),C/1854 F1 (Great comet),1854,1854-03-24,,Discovered,1854 F1,C,1854 F1,,False,False,True,unexpected_seen,high,False,,C_1854F1_1854,perihelion
SBDB,C/1854 L1,C/1854 L1 (Klinkerfues),C/1854 L1 (Klinkerfues),1854,1854-06-22,,Discovered,1854 L1,C,1854 L1,,False,False,True,unexpected_seen,high,False,,C_1854L1_1854,perihelion
SBDB,C/1854 R1,C/1854 R1 (Klinkerfues),C/1854 R1 (Klinkerfues),1854,1854-10-28,,Discovered,1854 R1,C,1854 R1,,False,False,True,unexpected_seen,high,False,,C_1854R1_1854,perihelion
SBDB,C/1854 Y1,C/1854 Y1 (Winnecke-Dien),C/1854 Y1 (Winnecke-Dien),1854,1854-12-16,,Discovered,1854 Y1,C,1854 Y1,,False,False,True,unexpected_seen,high,False,,C_1854Y1_1854,perihelion
SBDB,C/1855 G1,C/1855 G1 (Schweizer),C/1855 G1 (Schweizer),1855,1855-02-05,,Discovered,1855 G1,C,1855 G1,,False,False,True,unexpected_seen,high,False,,C_1855G1_1855,perihelion
SBDB,C/1855 L1,C/1855 L1 (Donati),C/1855 L1 (Donati),1855,1855-05-30,,Discovered,1855 L1,C,1855 L1,,False,False,True,unexpected_seen,high,False,,C_1855L1_1855,perihelion
SBDB,C/1855 V1,C/1855 V1 (Bruhns),C/1855 V1 (Bruhns),1855,1855-11-25,,Discovered,1855 V1,C,1855 V1,,False,False,True,unexpected_seen,high,False,,C_1855V1_1855,perihelion
SBDB,C/1857 D1,C/1857 D1 (d'Arrest),C/1857 D1 (d'Arrest),1857,1857-03-21,,Discovered,1857 D1,C,1857 D1,,False,False,True,unexpected_seen,high,False,,C_1857D1_1857,perihelion
SBDB,C/1857 M1,C/1857 M1 (Klinkerfues),C/1857 M1 (Klinkerfues),1857,1857-07-18,,Discovered,1857 M1,C,1857 M1,,False,False,True,unexpected_seen,high,False,,C_1857M1_1857,perihelion
SBDB,C/1857 O1,C/1857 O1 (Peters),C/1857 O1 (Peters),1857,1857-08-24,,Discovered,1857 O1,C,1857 O1,,False,False,True,unexpected_seen,high,False,,C_1857O1_1857,perihelion
SBDB,C/1857 Q1,C/1857 Q1 (Klinkerfues),C/1857 Q1 (Klinkerfues),1857,1857-10-01,,Discovered,1857 Q1,C,1857 Q1,,False,False,True,unexpected_seen,high,False,,C_1857Q1_1857,perihelion
SBDB,C/1857 V1,C/1857 V1 (Donati-van Arsdale),C/1857 V1 (Donati-van Arsdale),1857,1857-11-19,,Discovered,1857 V1,C,1857 V1,,False,False,True,unexpected_seen,high,False,,C_1857V1_1857,perihelion
SBDB,C/1858 K1,C/1858 K1 (Bruhns),C/1858 K1 (Bruhns),1858,1858-06-05,,Discovered,1858 K1,C,1858 K1,,False,False,True,unexpected_seen,high,False,,C_1858K1_1858,perihelion
SBDB,C/1858 L1,C/1858 L1 (Donati),C/1858 L1 (Donati),1858,1858-09-30,,Discovered,1858 L1,C,1858 L1,,False,False,True,unexpected_seen,high,False,,C_1858L1_1858,perihelion
SBDB,C/1858 R1,C/1858 R1 (Tuttle),C/1858 R1 (Tuttle),1858,1858-10-13,,Discovered,1858 R1,C,1858 R1,,False,False,True,unexpected_seen,high,False,,C_1858R1_1858,perihelion
SBDB,C/1859 G1,C/1859 G1 (Tempel),C/1859 G1 (Tempel),1859,1859-05-29,,Discovered,1859 G1,C,1859 G1,,False,False,True,unexpected_seen,high,False,,C_1859G1_1859,perihelion
SBDB,C/1860 D1,C/1860 D1 (Liais),C/1860 D1 (Liais),1860,1860-02-17,,Discovered,1860 D1,C,1860 D1-A,"1860 D1-A,1860 D1-B",False,False,True,unexpected_seen,high,False,,C_1860D1_1860,perihelion
SBDB,C/1860 H1,C/1860 H1 (Rumker),C/1860 H1 (Rumker),1860,1860-03-06,,Discovered,1860 H1,C,1860 H1,,False,False,True,unexpected_seen,high,False,,C_1860H1_1860,perihelion
SBDB,C/1860 M1,C/1860 M1 (Great comet),C/1860 M1 (Great comet),1860,1860-06-16,,Discovered,1860 M1,C,1860 M1,,False,False,True,unexpected_seen,high,False,,C_1860M1_1860,perihelion
SBDB,C/1860 U1,C/1860 U1 (Tempel),C/1860 U1 (Tempel),1860,1860-09-22,,Discovered,1860 U1,C,1860 U1,,False,False,True,unexpected_seen,high,False,,C_1860U1_1860,perihelion
SBDB,C/1861 G1,C/1861 G1 (Thatcher),C/1861 G1 (Thatcher),1861,1861-06-03,,Discovered,1861 G1,C,1861 G1,,False,False,True,unexpected_seen,high,False,,C_1861G1_1861,perihelion
SBDB,C/1861 J1,C/1861 J1 (Great comet),C/1861 J1 (Great comet),1861,1861-06-12,,Discovered,1861 J1,C,1861 J1,,False,False,True,unexpected_seen,high,False,,C_1861J1_1861,perihelion
SBDB,C/1861 Y1,C/1861 Y1 (Tuttle),C/1861 Y1 (Tuttle),1861,1861-12-07,,Discovered,1861 Y1,C,1861 Y1,,False,False,True,unexpected_seen,high,False,,C_1861Y1_1861,perihelion
SBDB,C/1862 N1,C/1862 N1 (Schmidt),C/1862 N1 (Schmidt),1862,1862-06-22,,Discovered,1862 N1,C,1862 N1,,False,False,True,unexpected_seen,high,False,,C_1862N1_1862,perihelion
SBDB,C/1862 W1,C/1862 W1 (Respighi),C/1862 W1 (Respighi),1862,1862-12-28,,Discovered,1862 W1,C,1862 W1,,False,False,True,unexpected_seen,high,False,,C_1862W1_1862,perihelion
SBDB,C/1862 X1,C/1862 X1 (Bruhns),C/1862 X1 (Bruhns),1863,1863-02-03,,Discovered,1862 X1,C,1862 X1,,False,False,True,unexpected_seen,high,False,,C_1862X1_1863,perihelion
SBDB,C/1863 G1,C/1863 G1 (Klinkerfues),C/1863 G1 (Klinkerfues),1863,1863-04-05,,Discovered,1863 G1,C,1863 G1,,False,False,True,unexpected_seen,high,False,,C_1863G1_1863,perihelion
SBDB,C/1863 G2,C/1863 G2 (Respighi),C/1863 G2 (Respighi),1863,1863-04-21,,Discovered,1863 G2,C,1863 G2,,False,False,True,unexpected_seen,high,False,,C_1863G2_1863,perihelion
SBDB,C/1863 T1,C/1863 T1 (Baeker),C/1863 T1 (Baeker),1863,1863-12-29,,Discovered,1863 T1,C,1863 T1,,False,False,True,unexpected_seen,high,False,,C_1863T1_1863,perihelion
SBDB,C/1863 V1,C/1863 V1 (Tempel),C/1863 V1 (Tempel),1863,1863-11-09,,Discovered,1863 V1,C,1863 V1,,False,False,True,unexpected_seen,high,False,,C_1863V1_1863,perihelion
SBDB,C/1863 Y1,C/1863 Y1 (Respighi),C/1863 Y1 (Respighi),1863,1863-12-28,,Discovered,1863 Y1,C,1863 Y1,,False,False,True,unexpected_seen,high,False,,C_1863Y1_1863,perihelion
SBDB,C/1864 N1,C/1864 N1 (Tempel),C/1864 N1 (Tempel),1864,1864-08-16,,Discovered,1864 N1,C,1864 N1,,False,False,True,unexpected_seen,high,False,,C_1864N1_1864,perihelion
SBDB,C/1864 O1,C/1864 O1 (Donati-Toussaint),C/1864 O1 (Donati-Toussaint),1864,1864-10-11,,Discovered,1864 O1,C,1864 O1,,False,False,True,unexpected_seen,high,False,,C_1864O1_1864,perihelion
SBDB,C/1864 R1,C/1864 R1 (Donati),C/1864 R1 (Donati),1864,1864-07-28,,Discovered,1864 R1,C,1864 R1,,False,False,True,unexpected_seen,high,False,,C_1864R1_1864,perihelion
SBDB,C/1864 X1,C/1864 X1 (Baeker),C/1864 X1 (Baeker),1864,1864-12-22,,Discovered,1864 X1,C,1864 X1,,False,False,True,unexpected_seen,high,False,,C_1864X1_1864,perihelion
SBDB,C/1864 Y1,C/1864 Y1 (Bruhns),C/1864 Y1 (Bruhns),1864,1864-12-28,,Discovered,1864 Y1,C,1864 Y1,,False,False,True,unexpected_seen,high,False,,C_1864Y1_1864,perihelion
SBDB,C/1865 B1,C/1865 B1 (Great southern comet),C/1865 B1 (Great southern comet),1865,1865-01-14,,Discovered,1865 B1,C,1865 B1,,False,False,True,unexpected_seen,high,False,,C_1865B1_1865,perihelion
SBDB,C/1867 S1,C/1867 S1 (Baeker-Winnecke),C/1867 S1 (Baeker-Winnecke),1867,1867-11-07,,Discovered,1867 S1,C,1867 S1,,False,False,True,unexpected_seen,high,False,,C_1867S1_1867,perihelion
SBDB,C/1868 L1,C/1868 L1 (Winnecke),C/1868 L1 (Winnecke),1868,1868-06-26,,Discovered,1868 L1,C,1868 L1,,False,False,True,unexpected_seen,high,False,,C_1868L1_1868,perihelion
SBDB,C/1869 T1,C/1869 T1 (Tempel),C/1869 T1 (Tempel),1869,1869-10-10,,Discovered,1869 T1,C,1869 T1,,False,False,True,unexpected_seen,high,False,,C_1869T1_1869,perihelion
SBDB,C/1870 K1,C/1870 K1 (Winnecke),C/1870 K1 (Winnecke),1870,1870-07-14,,Discovered,1870 K1,C,1870 K1,,False,False,True,unexpected_seen,high,False,,C_1870K1_1870,perihelion
SBDB,C/1870 Q1,C/1870 Q1 (Coggia),C/1870 Q1 (Coggia),1870,1870-09-02,,Discovered,1870 Q1,C,1870 Q1,,False,False,True,unexpected_seen,high,False,,C_1870Q1_1870,perihelion
SBDB,C/1870 W1,C/1870 W1 (Winnecke),C/1870 W1 (Winnecke),1870,1870-12-20,,Discovered,1870 W1,C,1870 W1,,False,False,True,unexpected_seen,high,False,,C_1870W1_1870,perihelion
SBDB,C/1871 G1,C/1871 G1 (Winnecke),C/1871 G1 (Winnecke),1871,1871-06-11,,Discovered,1871 G1,C,1871 G1,,False,False,True,unexpected_seen,high,False,,C_1871G1_1871,perihelion
SBDB,C/1871 L1,C/1871 L1 (Tempel),C/1871 L1 (Tempel),1871,1871-07-27,,Discovered,1871 L1,C,1871 L1,,False,False,True,unexpected_seen,high,False,,C_1871L1_1871,perihelion
SBDB,C/1871 V1,C/1871 V1 (Tempel),C/1871 V1 (Tempel),1871,1871-12-20,,Discovered,1871 V1,C,1871 V1,,False,False,True,unexpected_seen,high,False,,C_1871V1_1871,perihelion
SBDB,C/1873 Q1,C/1873 Q1 (Borrelly),C/1873 Q1 (Borrelly),1873,1873-09-11,,Discovered,1873 Q1,C,1873 Q1,,False,False,True,unexpected_seen,high,False,,C_1873Q1_1873,perihelion
SBDB,C/1873 Q2,C/1873 Q2 (Henry),C/1873 Q2 (Henry),1873,1873-10-02,,Discovered,1873 Q2,C,1873 Q2,,False,False,True,unexpected_seen,high,False,,C_1873Q2_1873,perihelion
SBDB,C/1874 D1,C/1874 D1 (Winnecke),C/1874 D1 (Winnecke),1874,1874-03-10,,Discovered,1874 D1,C,1874 D1,,False,False,True,unexpected_seen,high,False,,C_1874D1_1874,perihelion
SBDB,C/1874 G1,C/1874 G1 (Winnecke),C/1874 G1 (Winnecke),1874,1874-03-14,,Discovered,1874 G1,C,1874 G1,,False,False,True,unexpected_seen,high,False,,C_1874G1_1874,perihelion
SBDB,C/1874 H1,C/1874 H1 (Coggia),C/1874 H1 (Coggia),1874,1874-07-09,,Discovered,1874 H1,C,1874 H1,,False,False,True,unexpected_seen,high,False,,C_1874H1_1874,perihelion
SBDB,C/1874 O1,C/1874 O1 (Borrelly),C/1874 O1 (Borrelly),1874,1874-08-27,,Discovered,1874 O1,C,1874 O1,,False,False,True,unexpected_seen,high,False,,C_1874O1_1874,perihelion
SBDB,C/1874 Q1,C/1874 Q1 (Coggia),C/1874 Q1 (Coggia),1874,1874-07-18,,Discovered,1874 Q1,C,1874 Q1,,False,False,True,unexpected_seen,high,False,,C_1874Q1_1874,perihelion
SBDB,C/1874 X1,C/1874 X1 (Borrelly),C/1874 X1 (Borrelly),1874,1874-10-19,,Discovered,1874 X1,C,1874 X1,,False,False,True,unexpected_seen,high,False,,C_1874X1_1874,perihelion
SBDB,C/1877 C1,C/1877 C1 (Borrelly),C/1877 C1 (Borrelly),1877,1877-01-19,,Discovered,1877 C1,C,1877 C1,,False,False,True,unexpected_seen,high,False,,C_1877C1_1877,perihelion
SBDB,C/1877 G1,C/1877 G1 (Winnecke),C/1877 G1 (Winnecke),1877,1877-04-18,,Discovered,1877 G1,C,1877 G1,,False,False,True,unexpected_seen,high,False,,C_1877G1_1877,perihelion
SBDB,C/1877 G2,C/1877 G2 (Swift),C/1877 G2 (Swift),1877,1877-04-27,,Discovered,1877 G2,C,1877 G2,,False,False,True,unexpected_seen,high,False,,C_1877G2_1877,perihelion
SBDB,C/1877 R1,C/1877 R1 (Coggia),C/1877 R1 (Coggia),1877,1877-09-11,,Discovered,1877 R1,C,1877 R1,,False,False,True,unexpected_seen,high,False,,C_1877R1_1877,perihelion
SBDB,C/1877 T1,C/1877 T1 (Tempel),C/1877 T1 (Tempel),1877,1877-06-27,,Discovered,1877 T1,C,1877 T1,,False,False,True,unexpected_seen,high,False,,C_1877T1_1877,perihelion
SBDB,C/1878 N1,C/1878 N1 (Swift),C/1878 N1 (Swift),1878,1878-07-21,,Discovered,1878 N1,C,1878 N1,,False,False,True,unexpected_seen,high,False,,C_1878N1_1878,perihelion
SBDB,C/1879 M1,C/1879 M1 (Swift),C/1879 M1 (Swift),1879,1879-04-27,,Discovered,1879 M1,C,1879 M1,,False,False,True,unexpected_seen,high,False,,C_1879M1_1879,perihelion
SBDB,C/1879 Q1,C/1879 Q1 (Palisa),C/1879 Q1 (Palisa),1879,1879-10-05,,Discovered,1879 Q1,C,1879 Q1,,False,False,True,unexpected_seen,high,False,,C_1879Q1_1879,perihelion
SBDB,C/1879 Q2,C/1879 Q2 (Hartwig),C/1879 Q2 (Hartwig),1879,1879-08-29,,Discovered,1879 Q2,C,1879 Q2,,False,False,True,unexpected_seen,high,False,,C_1879Q2_1879,perihelion
SBDB,C/1880 C1,C/1880 C1 (Great southern comet),C/1880 C1 (Great southern comet),1880,1880-01-28,,Discovered,1880 C1,C,1880 C1,,False,False,True,unexpected_seen,high,False,,C_1880C1_1880,perihelion
SBDB,C/1880 G1,C/1880 G1 (Schaeberle),C/1880 G1 (Schaeberle),1880,1880-07-02,,Discovered,1880 G1,C,1880 G1,,False,False,True,unexpected_seen,high,False,,C_1880G1_1880,perihelion
SBDB,C/1880 S1,C/1880 S1 (Hartwig),C/1880 S1 (Hartwig),1880,1880-09-07,,Discovered,1880 S1,C,1880 S1,,False,False,True,unexpected_seen,high,False,,C_1880S1_1880,perihelion
SBDB,C/1880 Y1,C/1880 Y1 (Pechule),C/1880 Y1 (Pechule),1880,1880-11-09,,Discovered,1880 Y1,C,1880 Y1,,False,False,True,unexpected_seen,high,False,,C_1880Y1_1880,perihelion
