apparition_id,comet_id,comet_name,designation,apparition_year,perihelion_date,discovery_date,raw_status_source,raw_aerith_status,expected,seen,event_case,status_mapping_confidence,status_notes,manual_review_status,sbdb_pdes,merged_fragments,window_start,window_end,window_extended,window_extension_reason,magnitude_provenance,manual_curated_source_citation,failed_horizons_match,failed_light_curve,missing_magnitude_model,missing_perihelion_date,no_light_curve_window,audit_notes,magnitude_quality,sbdb_M1,sbdb_K1,sbdb_M2_present,sbdb_K2_present,manual_sbdb_conflict,sbdb_nuclear_biased,peak_mag,date_peak_mag,days_mag_le_6,integrated_mag6_excess,spectacle_mag6_excess,peak_flux_proxy,integrated_flux_proxy,integrated_visible_relative_flux_mag6,spectacle_visible_relative_flux_mag6,main_sample_candidate,exclude_from_main_sample,exclusion_reason
97P_1922,97P,97P/Metcalf-Brewington,0097P/?,1922,1922-03-04,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1921-09-05,1922-08-31,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,13.7,7.75,False,False,False,False,13.36773337877527,1922-02-17,0,0.0,0.0,4.496831851953591e-06,0.0009577407627328158,0.0,0.0,False,True,peak magnitude fainter than 6
97P_1914,97P,97P/Metcalf-Brewington,0097P/?,1914,1914-06-07,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1913-12-09,1914-12-04,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,13.7,7.75,False,False,False,False,13.403462141514078,1914-06-18,0,0.0,0.0,4.35126109220591e-06,0.000891478748180887,0.0,0.0,False,True,peak magnitude fainter than 6
97P_1906,97P,97P/Metcalf-Brewington,97P/1906 V2,1906,1906-10-10,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1906-04-13,1907-04-08,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,13.7,7.75,False,False,False,False,10.902690563069914,1906-10-28,0,0.0,0.0,4.354354414946915e-05,0.0050424957451203935,0.0,0.0,False,True,peak magnitude fainter than 6
109P_1862,109P,109P/Swift-Tuttle,109P/1862 O1,1862,1862-08-23,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1862-02-24,1863-02-19,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,4.5,15.0,True,True,False,False,1.5381748630743517,1862-08-30,97,208.56864779667703,632.0938616844545,0.24251022511926604,6.023304042724287,1472.749384762077,53025.79340750088,True,False,
113P_1938,113P,113P/Spitaler,0113P/?,1938,1938-03-11,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1937-09-12,1938-09-07,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.7,8.0,False,False,False,False,13.82351793310848,1937-10-30,0,0.0,0.0,2.955240478528893e-06,0.0005722983937453545,0.0,0.0,False,True,peak magnitude fainter than 6
113P_1931,113P,113P/Spitaler,0113P/?,1931,1931-05-21,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1930-11-22,1931-11-17,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.7,8.0,False,False,False,False,15.087014283813353,1930-11-22,0,0.0,0.0,9.229842420922368e-07,0.0003030878786465513,0.0,0.0,False,True,peak magnitude fainter than 6
113P_1924,113P,113P/Spitaler,0113P/?,1924,1924-07-08,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1924-01-10,1925-01-04,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.7,8.0,False,False,False,False,14.487883322800275,1924-12-26,0,0.0,0.0,1.602679459447774e-06,0.00035863681128491453,0.0,0.0,False,True,peak magnitude fainter than 6
113P_1917,113P,113P/Spitaler,0113P/?,1917,1917-08-30,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1917-03-03,1918-02-26,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.7,8.0,False,False,False,False,13.684933097386441,1917-12-16,0,0.0,0.0,3.3575830289257254e-06,0.000611490906714018,0.0,0.0,False,True,peak magnitude fainter than 6
113P_1910,113P,113P/Spitaler,0113P/?,1910,1910-10-24,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1910-04-27,1911-04-22,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.7,8.0,False,False,False,False,13.029694893225816,1910-12-03,0,0.0,0.0,6.139345049477851e-06,0.0009261463931369378,0.0,0.0,False,True,peak magnitude fainter than 6
113P_1903,113P,113P/Spitaler,0113P/?,1903,1903-12-15,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1903-06-18,1904-06-12,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.7,8.0,False,False,False,False,12.895409911715761,1903-11-19,0,0.0,0.0,6.947619657989681e-06,0.0010088307662945556,0.0,0.0,False,True,peak magnitude fainter than 6
113P_1897,113P,113P/Spitaler,0113P/?,1897,1897-03-01,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1896-09-02,1897-08-28,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.7,8.0,False,False,False,False,13.396471695189856,1896-11-01,0,0.0,0.0,4.379366802681622e-06,0.0009385105781390572,0.0,0.0,False,True,peak magnitude fainter than 6
113P_1890,113P,113P/Spitaler,113P/1890 W1,1890,1890-10-27,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1890-04-30,1891-04-25,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,14.7,8.0,False,False,False,False,11.863033907756654,1890-11-26,0,0.0,0.0,1.797986542824876e-05,0.002375014856472312,0.0,0.0,False,True,peak magnitude fainter than 6
122P_1922,122P,122P/de Vico,0122P/?,1922,1922-04-08,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1921-10-10,1922-10-05,False,,horizons_tmag,,False,False,False,False,False,,high,7.5,10.0,False,False,False,False,6.482,1922-04-08,0,0.0,0.0,0.0025538771357793196,0.13156075601457606,0.0,0.0,False,True,peak magnitude fainter than 6
139P_1939,139P,139P/Vaisala-Oterma,139P/1939 TN,1939,1939-12-30,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1939-07-03,1940-06-27,False,,horizons_tmag,,False,False,False,False,False,,high,7.2,18.0,True,True,False,False,18.685,1939-10-27,0,0.0,0.0,3.357376142429545e-08,6.858138961759823e-06,0.0,0.0,False,True,peak magnitude fainter than 6
177P_1889,177P,177P/Barnard 2,177P/1889 M1,1889,1889-06-21,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1888-12-23,1889-12-18,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,15.7,13.0,True,True,False,False,9.333006147347962,1889-06-12,0,0.0,0.0,0.00018484067298150735,0.015576135085503597,0.0,0.0,False,True,peak magnitude fainter than 6
202P_1936,202P,202P/Scotti,0202P/?,1936,1936-11-11,,AERITH,Not observed before discovery,,False,retrospective_not_observed,high,,False,,,1936-05-15,1937-05-10,False,,horizons_tmag,,False,False,False,False,False,,high,13.9,10.0,False,False,False,False,18.05,NaT,0,0.0,0.0,6.025595860743569e-08,9.685879378191284e-06,0.0,0.0,False,True,peak magnitude fainter than 6; retrospective non-observation
202P_1930,202P,202P/Scotti,P/1929 WW,1930,1930-01-08,,AERITH,Appeared before discovery,,True,retrospective_pre_discovery,high,,False,,,1929-07-12,1930-07-07,False,,horizons_tmag,,False,False,False,False,False,,high,13.9,10.0,False,False,False,False,17.934,1929-12-13,0,0.0,0.0,6.705018801628409e-08,1.0503049257708068e-05,0.0,0.0,False,True,peak magnitude fainter than 6
205P_1936,205P,205P/Giacobini,0205P/?,1936,1936-03-19,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1935-09-21,1936-09-15,False,,manual_curated,"Vsekhsvyatskij 1958, other",True,True,False,False,False,horizons query failed for DES=205P;CAP<1937;,medium,,,False,False,False,False,,,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,no usable light curve
205P_1929,205P,205P/Giacobini,0205P/?,1929,1929-09-26,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1929-03-30,1930-03-25,False,,manual_curated,"Vsekhsvyatskij 1958, other",True,True,False,False,False,horizons query failed for DES=205P;CAP<1930;,medium,,,False,False,False,False,,,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,no usable light curve
205P_1923,205P,205P/Giacobini,0205P/?,1923,1923-04-15,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1922-10-17,1923-10-12,False,,manual_curated,"Vsekhsvyatskij 1958, other",True,True,False,False,False,horizons query failed for DES=205P;CAP<1924;,medium,,,False,False,False,False,,,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,no usable light curve
205P_1916,205P,205P/Giacobini,0205P/?,1916,1916-09-19,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1916-03-23,1917-03-18,False,,manual_curated,"Vsekhsvyatskij 1958, other",True,True,False,False,False,horizons query failed for DES=205P;CAP<1917;,medium,,,False,False,False,False,,,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,no usable light curve
205P_1910,205P,205P/Giacobini,0205P/?,1910,1910-02-02,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1909-08-06,1910-08-01,False,,manual_curated,"Vsekhsvyatskij 1958, other",True,True,False,False,False,horizons query failed for DES=205P;CAP<1911;,medium,,,False,False,False,False,,,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,no usable light curve
205P_1903,205P,205P/Giacobini,0205P/?,1903,1903-06-19,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1902-12-21,1903-12-16,False,,manual_curated,"Vsekhsvyatskij 1958, other",True,True,False,False,False,horizons query failed for DES=205P;CAP<1904;,medium,,,False,False,False,False,,,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,no usable light curve
205P_1896,205P,205P/Giacobini,205P/1896 R2,1896,1896-10-28,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1896-05-01,1897-04-26,False,,manual_curated,"Vsekhsvyatskij 1958, other",True,True,False,False,False,horizons query failed for DES=205P;CAP<1897;,medium,,,False,False,False,False,,,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,no usable light curve
206P_1936,206P,206P/Barnard-Boattini,0206P/?,1936,1936-12-22,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1936-06-25,1937-06-20,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,20.3,10.0,False,False,False,False,9.762672650156901,1936-12-22,0,0.0,0.0,0.00012443167289345202,0.01081052094655767,0.0,0.0,False,True,peak magnitude fainter than 6
206P_1931,206P,206P/Barnard-Boattini,0206P/?,1931,1931-02-02,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1930-08-06,1931-08-01,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,20.3,10.0,False,False,False,False,11.667308832450374,1931-01-30,0,0.0,0.0,2.153160812293957e-05,0.002672108414555162,0.0,0.0,False,True,peak magnitude fainter than 6
206P_1925,206P,206P/Barnard-Boattini,0206P/?,1925,1925-02-28,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1924-09-01,1925-08-27,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,20.3,10.0,False,False,False,False,11.956245983760864,1925-02-27,0,0.0,0.0,1.650067105060526e-05,0.002077505860089133,0.0,0.0,False,True,peak magnitude fainter than 6
206P_1918,206P,206P/Barnard-Boattini,0206P/?,1918,1918-10-20,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1918-04-23,1919-04-18,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,20.3,10.0,False,False,False,False,9.551997564908426,1918-10-18,0,0.0,0.0,0.00015107791202999642,0.012021037981341277,0.0,0.0,False,True,peak magnitude fainter than 6
206P_1912,206P,206P/Barnard-Boattini,0206P/?,1912,1912-05-16,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1911-11-18,1912-11-12,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,20.3,10.0,False,False,False,False,13.078882687879082,1912-05-23,0,0.0,0.0,5.867416595077321e-06,0.001035992979455159,0.0,0.0,False,True,peak magnitude fainter than 6
206P_1905,206P,206P/Barnard-Boattini,0206P/?,1905,1905-12-02,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1905-06-05,1906-05-31,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,20.3,10.0,False,False,False,False,11.474762237589058,1905-11-08,0,0.0,0.0,2.570958728369201e-05,0.0035626012780086546,0.0,0.0,False,True,peak magnitude fainter than 6
206P_1899,206P,206P/Barnard-Boattini,0206P/?,1899,1899-06-07,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1898-12-09,1899-12-04,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,20.3,10.0,False,False,False,False,13.005615254716218,1899-06-19,0,0.0,0.0,6.277025574675932e-06,0.0011515024365711072,0.0,0.0,False,True,peak magnitude fainter than 6
206P_1892,206P,206P/Barnard-Boattini,206P/1892 T1,1892,1892-12-11,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1892-06-14,1893-06-09,False,,manual_curated_override,"Vsekhsvyatskij 1958, C.A.M.",False,False,False,False,False,,medium,20.3,10.0,False,False,False,False,11.792255238138626,1892-11-15,0,0.0,0.0,1.919101322606912e-05,0.0028701549941355965,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1935,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1935,1935-05-13,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1934-11-14,1935-11-09,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,16.013,1935-05-10,0,0.0,0.0,3.933688806732014e-07,5.66279748858447e-05,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1928,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1928,1928-10-19,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1928-04-22,1929-04-17,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,13.278,1928-11-07,0,0.0,0.0,4.884273784229247e-06,0.00040798710279203417,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1922,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1922,1922-04-02,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1921-10-04,1922-09-29,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,15.751,1922-03-19,0,0.0,0.0,5.007258356403354e-07,7.053563555266433e-05,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1915,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1915,1915-09-15,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1915-03-19,1916-03-13,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,14.434,1915-10-09,0,0.0,0.0,1.6842245750827039e-06,0.00019700937597300498,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1909,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1909,1909-03-23,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1908-09-24,1909-09-19,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,15.167,1909-03-11,0,0.0,0.0,8.574326166361788e-07,0.00010928908688915421,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1902,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1902,1902-10-20,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1902-04-23,1903-04-18,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,12.627,1902-11-06,0,0.0,0.0,8.89610704409228e-06,0.0006921078900937978,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1896,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1896,1896-03-31,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1895-10-03,1896-09-27,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,16.306,1896-03-16,0,0.0,0.0,3.0033088786765516e-07,4.6923460831682626e-05,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1889,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1889,1889-07-30,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1889-01-31,1890-01-26,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,15.979,1889-08-22,0,0.0,0.0,4.0588219466191786e-07,6.257080108926653e-05,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1882,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1882,1882-11-27,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1882-05-31,1883-05-26,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,13.655,NaT,0,0.0,0.0,3.4514373933585644e-06,0.0002782121945926738,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1876,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1876,1876-03-19,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1875-09-21,1876-09-15,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,16.365,1876-03-04,0,0.0,0.0,2.84446110744792e-07,4.527519817631374e-05,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1869,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1869,1869-07-09,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1869-01-10,1870-01-05,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,16.258,1869-07-31,0,0.0,0.0,3.139062769137661e-07,4.9928794361476297e-05,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1862,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1862,1862-11-03,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1862-05-07,1863-05-02,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,13.453,NaT,0,0.0,0.0,4.157191206752184e-06,0.00031672404203373836,0.0,0.0,False,True,peak magnitude fainter than 6
226P_1856,226P,226P/Pigott-LINEAR-Kowalski,0226P/?,1856,1856-02-29,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1855-09-02,1856-08-27,False,,horizons_tmag,,False,False,False,False,False,,high,10.1,21.0,True,True,False,False,16.094,1856-02-16,0,0.0,0.0,3.6509005248449784e-07,5.599071487216324e-05,0.0,0.0,False,True,peak magnitude fainter than 6
274P_1940,274P,274P/Tombaugh-Tenagra,0274P/?,1940,1940-01-25,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1939-07-29,1940-07-23,False,,horizons_tmag,,False,False,False,False,False,,high,10.9,14.75,True,True,False,False,17.455,1940-01-18,0,0.0,0.0,1.0423174293933057e-07,1.6496202215961118e-05,0.0,0.0,False,True,peak magnitude fainter than 6
274P_1931,274P,274P/Tombaugh-Tenagra,274P/1931 AN,1931,1931-01-15,,AERITH,Discovered,False,True,unexpected_seen,high,,False,,,1930-07-19,1931-07-14,False,,horizons_tmag,,False,False,False,False,False,,high,10.9,14.75,True,True,False,False,17.45,1931-01-19,0,0.0,0.0,1.0471285480508985e-07,1.6584670762562622e-05,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1940,289P,289P/Blanpain,0289P/?,1940,1940-11-12,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1940-05-16,1941-05-11,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,19.246,NaT,0,0.0,0.0,2.002626690340905e-08,1.4186291528300473e-06,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1935,289P,289P/Blanpain,0289P/?,1935,1935-08-20,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1935-02-21,1936-02-16,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,22.799,1935-08-11,0,0.0,0.0,7.592765726465254e-10,1.000392486572251e-07,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1930,289P,289P/Blanpain,0289P/?,1930,1930-05-29,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1929-11-30,1930-11-25,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,23.288,1930-05-28,0,0.0,0.0,4.839494493016618e-10,6.435262558319966e-08,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1925,289P,289P/Blanpain,0289P/?,1925,1925-03-05,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1924-09-06,1925-09-01,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,22.511,1925-03-14,0,0.0,0.0,9.89919775080583e-10,1.2836009350732118e-07,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1919,289P,289P/Blanpain,0289P/?,1919,1919-12-09,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1919-06-12,1920-06-06,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,15.0,1919-12-10,0,0.0,0.0,1e-06,1.7674415310485794e-05,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1914,289P,289P/Blanpain,0289P/?,1914,1914-09-06,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1914-03-10,1915-03-05,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,22.553,1914-08-26,0,0.0,0.0,9.52357486191919e-10,1.255518807735575e-07,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1909,289P,289P/Blanpain,0289P/?,1909,1909-03-26,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1908-09-27,1909-09-22,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,23.221,1909-03-29,0,0.0,0.0,5.14754319931261e-10,7.978861738984584e-08,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1903,289P,289P/Blanpain,0289P/?,1903,1903-09-30,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1903-04-03,1904-03-28,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,22.29,1903-09-19,0,0.0,0.0,1.2133888504649761e-09,1.8005953898294987e-07,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1898,289P,289P/Blanpain,0289P/?,1898,1898-04-22,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1897-10-24,1898-10-19,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,23.161,1898-04-25,0,0.0,0.0,5.44001378246727e-10,7.231636158323857e-08,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1893,289P,289P/Blanpain,0289P/?,1893,1893-01-22,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1892-07-26,1893-07-21,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,21.342,1893-02-09,0,0.0,0.0,2.9053603143031515e-09,3.2437671556138775e-07,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1887,289P,289P/Blanpain,0289P/?,1887,1887-10-31,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1887-05-04,1888-04-28,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,19.982,NaT,0,0.0,0.0,1.0167168004663758e-08,8.631016205851439e-07,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1882,289P,289P/Blanpain,0289P/?,1882,1882-08-10,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1882-02-11,1883-02-06,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,22.815,1882-08-03,0,0.0,0.0,7.481695005111522e-10,9.69238130707366e-08,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1877,289P,289P/Blanpain,0289P/?,1877,1877-05-19,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1876-11-20,1877-11-15,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,23.272,1877-05-22,0,0.0,0.0,4.911339996469983e-10,6.494645860071078e-08,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1872,289P,289P/Blanpain,0289P/?,1872,1872-02-25,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1871-08-29,1872-08-23,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,22.467,1872-03-09,0,0.0,0.0,1.0308607400626247e-09,1.3239457647440927e-07,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1866,289P,289P/Blanpain,0289P/?,1866,1866-11-26,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1866-05-30,1867-05-25,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,16.0,NaT,0,0.0,0.0,3.981071705534969e-07,1.2526168114970772e-05,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1861,289P,289P/Blanpain,0289P/?,1861,1861-07-21,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1861-01-22,1862-01-17,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,23.217,1861-07-20,0,0.0,0.0,5.166542425669508e-10,7.395911377484326e-08,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1856,289P,289P/Blanpain,0289P/?,1856,1856-03-04,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1855-09-06,1856-08-31,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,22.859,1856-03-16,0,0.0,0.0,7.184557087925951e-10,1.0245867043242504e-07,0.0,0.0,False,True,peak magnitude fainter than 6
289P_1850,289P,289P/Blanpain,0289P/?,1850,1850-11-02,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1850-05-06,1851-05-01,False,,horizons_tmag,,False,False,False,False,False,,low,22.0,4.5,False,False,False,True,18.809,NaT,0,0.0,0.0,2.99502188375112e-08,1.8090679344010065e-06,0.0,0.0,False,True,peak magnitude fainter than 6
489P_1939,489P,489P/Denning,0489P/?,1939,1939-09-15,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1939-03-19,1940-03-13,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,7.6,49.25,False,False,False,False,13.227162673130449,1939-09-18,0,0.0,0.0,5.118408344269078e-06,0.0007300548515358327,0.0,0.0,False,True,peak magnitude fainter than 6
489P_1931,489P,489P/Denning,0489P/?,1931,1931-09-13,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1931-03-17,1932-03-11,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,7.6,49.25,False,False,False,False,13.2158331499149,1931-09-15,0,0.0,0.0,5.172097938221452e-06,0.0007314129384802764,0.0,0.0,False,True,peak magnitude fainter than 6
489P_1923,489P,489P/Denning,0489P/?,1923,1923-09-30,,AERITH,Not observed,True,False,expected_not_seen,high,,False,,,1923-04-03,1924-03-28,False,,manual_curated_override,"Vsekhsvyatskij 1958, other",False,False,False,False,False,,medium,7.6,49.25,False,False,False,False,12.291964815616552,1923-09-30,0,0.0,0.0,1.211195012350185e-05,0.0013787318236293414,0.0,0.0,False,True,peak magnitude fainter than 6
