comet_id,comet_name,designation,perihelion_date,perihelion_year,raw_status_icon,raw_aerith_status,source_url,source_row_html,in_scope
0018D,18D/Perrine-Mrkos,0018D/?,1903-04-22,1903,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0018D/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1903 Apr. 22</center></td></tr>",True
0018D,18D/Perrine-Mrkos,18D/1896 X1,1896-11-25,1896,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0018D/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>18D/1896 X1</td><td><center>1896 Nov. 25</center></td></tr>",True
0019P,19P/Borrelly,0019P/?,1939-06-08,1939,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0019P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1939 June  8</center></td></tr>",True
0019P,19P/Borrelly,19P,1932-08-27,1932,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0019P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>19P</td><td><center>1932 Aug. 27</center></td></tr>",True
0019P,19P/Borrelly,19P,1925-10-07,1925,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0019P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>19P</td><td><center>1925 Oct.  7</center></td></tr>",True
0019P,19P/Borrelly,19P,1918-11-17,1918,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0019P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>19P</td><td><center>1918 Nov. 17</center></td></tr>",True
0019P,19P/Borrelly,19P/1911 S1,1911-12-18,1911,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0019P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>19P/1911 S1</td><td><center>1911 Dec. 18</center></td></tr>",True
0019P,19P/Borrelly,19P/1904 Y2,1905-01-17,1905,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0019P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>19P/1904 Y2</td><td><center>1905 Jan. 17</center></td></tr>",True
0020D,20D/Westphal,20D/1913 S1,1913-11-26,1913,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0020D/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>20D/1913 S1</td><td><center>1913 Nov. 26</center></td></tr>",True
0020D,20D/Westphal,20D/1852 O1,1852-10-13,1852,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0020D/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>20D/1852 O1</td><td><center>1852 Oct. 13</center></td></tr>",True
0021P,21P/Giacobini-Zinner,21P,1940-02-17,1940,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0021P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>21P</td><td><center>1940 Feb. 17</center></td></tr>",True
0021P,21P/Giacobini-Zinner,21P,1933-07-15,1933,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0021P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>21P</td><td><center>1933 July 15</center></td></tr>",True
0021P,21P/Giacobini-Zinner,21P,1926-12-11,1926,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0021P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>21P</td><td><center>1926 Dec. 11</center></td></tr>",True
0021P,21P/Giacobini-Zinner,0021P/?,1920-05-18,1920,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0021P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1920 May  18</center></td></tr>",True
0021P,21P/Giacobini-Zinner,21P/1913 U1,1913-11-02,1913,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0021P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>21P/1913 U1</td><td><center>1913 Nov.  2</center></td></tr>",True
0021P,21P/Giacobini-Zinner,0021P/?,1907-05-19,1907,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0021P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1907 May  19</center></td></tr>",True
0021P,21P/Giacobini-Zinner,21P/1900 Y1,1900-11-28,1900,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0021P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>21P/1900 Y1</td><td><center>1900 Nov. 28</center></td></tr>",True
0022P,22P/Kopff,22P,1939-03-13,1939,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0022P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>22P</td><td><center>1939 Mar. 13</center></td></tr>",True
0022P,22P/Kopff,22P,1932-08-21,1932,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0022P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>22P</td><td><center>1932 Aug. 21</center></td></tr>",True
0022P,22P/Kopff,22P,1926-01-28,1926,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0022P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>22P</td><td><center>1926 Jan. 28</center></td></tr>",True
0022P,22P/Kopff,22P/1919 O1,1919-06-28,1919,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0022P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>22P/1919 O1</td><td><center>1919 June 28</center></td></tr>",True
0022P,22P/Kopff,0022P/?,1912-11-25,1912,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0022P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1912 Nov. 25</center></td></tr>",True
0022P,22P/Kopff,22P/1906 Q1,1906-05-03,1906,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0022P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>22P/1906 Q1</td><td><center>1906 May   3</center></td></tr>",True
0023P,23P/Brorsen-Metcalf,23P/1919 Q1,1919-10-17,1919,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0023P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>23P/1919 Q1</td><td><center>1919 Oct. 17</center></td></tr>",True
0024P,24P/Schaumasse,0024P/?,1935-09-15,1935,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0024P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1935 Sept.15</center></td></tr>",True
0024P,24P/Schaumasse,24P,1927-10-01,1927,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0024P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>24P</td><td><center>1927 Oct.  1</center></td></tr>",True
0024P,24P/Schaumasse,24P/1919 U1,1919-10-20,1919,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0024P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>24P/1919 U1</td><td><center>1919 Oct. 20</center></td></tr>",True
0024P,24P/Schaumasse,24P/1911 X1,1911-11-13,1911,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0024P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>24P/1911 X1</td><td><center>1911 Nov. 13</center></td></tr>",True
0025D,25D/Neujmin 2,0025D/?,1937-11-20,1937,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0025D/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1937 Nov. 20</center></td></tr>",True
0025D,25D/Neujmin 2,0025D/?,1932-06-17,1932,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0025D/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1932 June 17</center></td></tr>",True
0025D,25D/Neujmin 2,25D/1926 V2,1927-01-16,1927,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0025D/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>25D/1926 V2</td><td><center>1927 Jan. 16</center></td></tr>",True
0025D,25D/Neujmin 2,0025D/?,1921-08-15,1921,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0025D/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1921 Aug. 15</center></td></tr>",True
0025D,25D/Neujmin 2,25D/1916 D1,1916-03-11,1916,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0025D/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>25D/1916 D1</td><td><center>1916 Mar. 11</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,26P,1937-05-23,1937,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>26P</td><td><center>1937 May  23</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,26P,1932-05-12,1932,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>26P</td><td><center>1932 May  12</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,26P/1927 F1,1927-05-10,1927,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>26P/1927 F1</td><td><center>1927 May  10</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,26P/1922 K1,1922-05-15,1922,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>26P/1922 K1</td><td><center>1922 May  15</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1917-05-22,1917,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1917 May  22</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1912-05-29,1912,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1912 May  29</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1907-06-01,1907,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1907 June  1</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,26P/1902 O1,1902-07-03,1902,cy_ball.gif,Appeared before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""#"" height=""16"" src=""../../../icon/cy_ball.gif"" width=""17""/></td>
<td>26P/1902 O1</td><td><center>1902 July  3</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1897-09-02,1897,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1897 Sept. 2</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1892-11-07,1892,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1892 Nov.  7</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1888-01-13,1888,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1888 Jan. 13</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1883-03-18,1883,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1883 Mar. 18</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1878-03-09,1878,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1878 Mar.  9</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1873-02-16,1873,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1873 Feb. 16</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1868-02-03,1868,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1868 Feb.  3</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1863-01-28,1863,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1863 Jan. 28</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1858-01-23,1858,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1858 Jan. 23</center></td></tr>",True
0026P,26P/Grigg-Skjellerup,0026P/?,1853-01-16,1853,or_ball.gif,Not observed before discovery,https://aerith.net/comet/catalog/0026P/index.html,"<tr><td><img alt=""+"" height=""16"" src=""../../../icon/or_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1853 Jan. 16</center></td></tr>",True
0027P,27P/Crommelin,27P/1928 W1,1928-11-04,1928,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0027P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>27P/1928 W1</td><td><center>1928 Nov.  4</center></td></tr>",True
0027P,27P/Crommelin,0027P/?,1901-05-14,1901,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0027P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1901 May  14</center></td></tr>",True
0027P,27P/Crommelin,27P/1873 V1,1873-12-02,1873,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0027P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>27P/1873 V1</td><td><center>1873 Dec.  2</center></td></tr>",True
0028P,28P/Neujmin 1,28P/1931 S1,1931-04-30,1931,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0028P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>28P/1931 S1</td><td><center>1931 Apr. 30</center></td></tr>",True
0028P,28P/Neujmin 1,28P/1913 R2,1913-08-16,1913,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0028P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>28P/1913 R2</td><td><center>1913 Aug. 16</center></td></tr>",True
0029P,29P/Schwassmann-Wachmann 1,29P/1927 V1,1925-05-07,1925,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0029P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>29P/1927 V1</td><td><center>1925 May   7</center></td></tr>",True
0029P,29P/Schwassmann-Wachmann 1,29P/1902 E1,1908-10-18,1908,cy_ball.gif,Appeared before discovery,https://aerith.net/comet/catalog/0029P/index.html,"<tr><td><img alt=""#"" height=""16"" src=""../../../icon/cy_ball.gif"" width=""17""/></td>
<td>29P/1902 E1</td><td><center>1908 Oct. 18</center></td></tr>",True
0030P,30P/Reinmuth 1,30P/1934 V1,1935-04-29,1935,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0030P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>30P/1934 V1</td><td><center>1935 Apr. 29</center></td></tr>",True
0030P,30P/Reinmuth 1,30P/1928 D1,1928-01-30,1928,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0030P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>30P/1928 D1</td><td><center>1928 Jan. 30</center></td></tr>",True
0031P,31P/Schwassmann-Wachmann 2,31P/1934 X1,1935-08-28,1935,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0031P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>31P/1934 X1</td><td><center>1935 Aug. 28</center></td></tr>",True
0031P,31P/Schwassmann-Wachmann 2,31P/1929 B1,1929-03-23,1929,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0031P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>31P/1929 B1</td><td><center>1929 Mar. 23</center></td></tr>",True
0032P,32P/Comas Sola,32P/1935 P1,1935-10-06,1935,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0032P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>32P/1935 P1</td><td><center>1935 Oct.  6</center></td></tr>",True
0032P,32P/Comas Sola,32P/1926 V1,1927-03-22,1927,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0032P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>32P/1926 V1</td><td><center>1927 Mar. 22</center></td></tr>",True
0033P,33P/Daniel,33P/1937 B1,1937-01-27,1937,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0033P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>33P/1937 B1</td><td><center>1937 Jan. 27</center></td></tr>",True
0033P,33P/Daniel,0033P/?,1930-04-07,1930,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0033P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1930 Apr.  7</center></td></tr>",True
0033P,33P/Daniel,0033P/?,1923-06-13,1923,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0033P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1923 June 13</center></td></tr>",True
0033P,33P/Daniel,0033P/?,1916-08-18,1916,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0033P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1916 Aug. 18</center></td></tr>",True
0033P,33P/Daniel,33P/1909 X1,1909-11-29,1909,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0033P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>33P/1909 X1</td><td><center>1909 Nov. 29</center></td></tr>",True
0034D,34D/Gale,34D/1938 J1,1938-06-18,1938,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0034D/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>34D/1938 J1</td><td><center>1938 June 18</center></td></tr>",True
0034D,34D/Gale,34D/1927 L1,1927-06-14,1927,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0034D/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>34D/1927 L1</td><td><center>1927 June 14</center></td></tr>",True
0035P,35P/Herschel-Rigollet,35P/1939 O1,1939-08-09,1939,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0035P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>35P/1939 O1</td><td><center>1939 Aug.  9</center></td></tr>",True
0036P,36P/Whipple,36P/1933 U1,1933-08-01,1933,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0036P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>36P/1933 U1</td><td><center>1933 Aug.  1</center></td></tr>",True
0036P,36P/Whipple,36P/1925 QD,1926-02-04,1926,cy_ball.gif,Appeared before discovery,https://aerith.net/comet/catalog/0036P/index.html,"<tr><td><img alt=""#"" height=""16"" src=""../../../icon/cy_ball.gif"" width=""17""/></td>
<td>36P/1925 QD</td><td><center>1926 Feb.  4</center></td></tr>",True
0037P,37P/Forbes,0037P/?,1935-11-15,1935,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0037P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1935 Nov. 15</center></td></tr>",True
0037P,37P/Forbes,37P/1929 P1,1929-06-26,1929,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0037P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>37P/1929 P1</td><td><center>1929 June 26</center></td></tr>",True
0038P,38P/Stephan-Oterma,0038P/?,1904-05-24,1904,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0038P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1904 May  24</center></td></tr>",True
0038P,38P/Stephan-Oterma,38P/1867 B1,1867-01-20,1867,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0038P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>38P/1867 B1</td><td><center>1867 Jan. 20</center></td></tr>",True
0040P,40P/Vaisala 1,40P/1939 CB,1939-04-26,1939,pr_ball.gif,Discovered,https://aerith.net/comet/catalog/0040P/index.html,"<tr><td><img alt=""!"" height=""16"" src=""../../../icon/pr_ball.gif"" width=""17""/></td>
<td>40P/1939 CB</td><td><center>1939 Apr. 26</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1940-06-03,1940,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1940 June  3</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1934-12-16,1934,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1934 Dec. 16</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1929-06-28,1929,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1929 June 28</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1924-01-07,1924,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1924 Jan.  7</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1918-07-12,1918,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1918 July 12</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1912-12-26,1912,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1912 Dec. 26</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,41P/1907 L1,1907-05-29,1907,gr_ball.gif,Appeared,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""*"" height=""16"" src=""../../../icon/gr_ball.gif"" width=""17""/></td>
<td>41P/1907 L1</td><td><center>1907 May  29</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1901-10-28,1901,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1901 Oct. 28</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1896-02-21,1896,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1896 Feb. 21</center></td></tr>",True
0041P,41P/Tuttle-Giacobini-Kresak,0041P/?,1890-06-19,1890,rd_ball.gif,Not observed,https://aerith.net/comet/catalog/0041P/index.html,"<tr><td><img alt=""-"" height=""16"" src=""../../../icon/rd_ball.gif"" width=""17""/></td>
<td><br/></td><td><center>1890 June 19</center></td></tr>",True
