trace_index,series,mode,time_point,value
0,P1: Comets,lines,1875-11-01T00:00:00.000000,29.2
0,P1: Comets,lines,1875-12-01T00:00:00.000000,32.666666666666664
0,P1: Comets,lines,1876-01-01T00:00:00.000000,12.857142857142858
0,P1: Comets,lines,1876-02-01T00:00:00.000000,
0,P1: Comets,lines,1876-03-01T00:00:00.000000,13.166666666666666
0,P1: Comets,lines,1876-04-01T00:00:00.000000,17.5
0,P1: Comets,lines,1876-05-01T00:00:00.000000,
0,P1: Comets,lines,1876-06-01T00:00:00.000000,
0,P1: Comets,lines,1876-07-01T00:00:00.000000,6.0
0,P1: Comets,lines,1876-08-01T00:00:00.000000,10.75
0,P1: Comets,lines,1876-09-01T00:00:00.000000,39.0
0,P1: Comets,lines,1876-10-01T00:00:00.000000,13.0
0,P1: Comets,lines,1876-11-01T00:00:00.000000,8.6
0,P1: Comets,lines,1876-12-01T00:00:00.000000,8.166666666666666
0,P1: Comets,lines,1877-01-01T00:00:00.000000,12.5
0,P1: Comets,lines,1877-02-01T00:00:00.000000,9.333333333333334
0,P1: Comets,lines,1877-03-01T00:00:00.000000,13.5
0,P1: Comets,lines,1877-04-01T00:00:00.000000,2.2
0,P1: Comets,lines,1877-05-01T00:00:00.000000,5.0
0,P1: Comets,lines,1877-06-01T00:00:00.000000,8.727272727272727
0,P1: Comets,lines,1877-07-01T00:00:00.000000,9.0
0,P1: Comets,lines,1877-08-01T00:00:00.000000,24.2
0,P1: Comets,lines,1877-09-01T00:00:00.000000,17.5
0,P1: Comets,lines,1877-10-01T00:00:00.000000,16.0
0,P1: Comets,lines,1877-11-01T00:00:00.000000,37.5
0,P1: Comets,lines,1877-12-01T00:00:00.000000,
0,P1: Comets,lines,1878-01-01T00:00:00.000000,5.5
0,P1: Comets,lines,1878-02-01T00:00:00.000000,10.0
0,P1: Comets,lines,1878-03-01T00:00:00.000000,18.846153846153847
0,P1: Comets,lines,1878-04-01T00:00:00.000000,14.666666666666666
0,P1: Comets,lines,1878-05-01T00:00:00.000000,
0,P1: Comets,lines,1878-06-01T00:00:00.000000,
0,P1: Comets,lines,1878-07-01T00:00:00.000000,10.076923076923077
0,P1: Comets,lines,1878-08-01T00:00:00.000000,10.461538461538462
0,P1: Comets,lines,1878-09-01T00:00:00.000000,13.666666666666666
0,P1: Comets,lines,1878-10-01T00:00:00.000000,6.428571428571429
0,P1: Comets,lines,1878-11-01T00:00:00.000000,12.5
0,P1: Comets,lines,1878-12-01T00:00:00.000000,19.0
0,P1: Comets,lines,1879-01-01T00:00:00.000000,4.0
0,P1: Comets,lines,1879-02-01T00:00:00.000000,14.8
0,P1: Comets,lines,1879-03-01T00:00:00.000000,10.0
0,P1: Comets,lines,1879-04-01T00:00:00.000000,8.777777777777779
0,P1: Comets,lines,1879-05-01T00:00:00.000000,23.333333333333332
0,P1: Comets,lines,1879-06-01T00:00:00.000000,10.714285714285714
0,P1: Comets,lines,1879-07-01T00:00:00.000000,13.5
0,P1: Comets,lines,1879-08-01T00:00:00.000000,17.363636363636363
0,P1: Comets,lines,1879-09-01T00:00:00.000000,10.2
0,P1: Comets,lines,1879-10-01T00:00:00.000000,7.333333333333333
0,P1: Comets,lines,1879-11-01T00:00:00.000000,21.2
0,P1: Comets,lines,1879-12-01T00:00:00.000000,13.076923076923077
0,P1: Comets,lines,1880-01-01T00:00:00.000000,10.222222222222221
0,P1: Comets,lines,1880-02-01T00:00:00.000000,12.470588235294118
0,P1: Comets,lines,1880-03-01T00:00:00.000000,5.933333333333334
0,P1: Comets,lines,1880-04-01T00:00:00.000000,4.0
0,P1: Comets,lines,1880-05-01T00:00:00.000000,6.0
0,P1: Comets,lines,1880-06-01T00:00:00.000000,9.0
0,P1: Comets,lines,1880-07-01T00:00:00.000000,22.333333333333332
0,P1: Comets,lines,1880-08-01T00:00:00.000000,11.0
0,P1: Comets,lines,1880-09-01T00:00:00.000000,12.0
0,P1: Comets,lines,1880-10-01T00:00:00.000000,10.571428571428571
0,P1: Comets,lines,1880-11-01T00:00:00.000000,13.136363636363637
0,P1: Comets,lines,1880-12-01T00:00:00.000000,6.5
0,P1: Comets,lines,1881-01-01T00:00:00.000000,10.421052631578947
0,P1: Comets,lines,1881-02-01T00:00:00.000000,8.285714285714286
0,P1: Comets,lines,1881-03-01T00:00:00.000000,5.428571428571429
0,P1: Comets,lines,1881-04-01T00:00:00.000000,16.166666666666668
0,P1: Comets,lines,1881-05-01T00:00:00.000000,6.333333333333333
0,P1: Comets,lines,1881-06-01T00:00:00.000000,12.009803921568627
0,P1: Comets,lines,1881-07-01T00:00:00.000000,12.365853658536585
0,P1: Comets,lines,1881-08-01T00:00:00.000000,11.157142857142857
